SECCION ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,ES,PCPP,PSI,NAP,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
2200,TLACOTEPEC DE BENITO JUAREZ,70,29,1,1,2,1,24,0,2,30,3,48,0,194,0,0,428,747,C,16,24
2200,TLACOTEPEC DE BENITO JUAREZ,57,22,2,4,7,1,39,0,2,19,2,37,0,205,0,0,412,747,C,16,24
2705,TLACOTEPEC DE BENITO JUAREZ,8,21,0,0,9,0,12,0,1,57,1,3,0,16,0,0,140,246,B,16,24
2706,TLACOTEPEC DE BENITO JUAREZ,30,117,0,2,4,1,16,0,10,65,14,7,0,11,0,0,291,516,B,16,24
2706,TLACOTEPEC DE BENITO JUAREZ,13,103,0,2,6,0,17,0,9,64,24,13,0,22,0,0,291,515,C,16,24
2706,TLACOTEPEC DE BENITO JUAREZ,34,94,3,1,1,0,10,0,9,60,22,16,0,21,0,0,286,515,C,16,24
2707,TLACOTEPEC DE BENITO JUAREZ,15,59,3,1,9,2,15,0,4,50,5,4,0,112,0,0,303,546,B,16,24
2707,TLACOTEPEC DE BENITO JUAREZ,31,39,2,0,7,2,19,0,5,57,3,5,0,123,0,0,310,546,C,16,24
2707,TLACOTEPEC DE BENITO JUAREZ,37,63,5,0,9,1,14,0,5,56,4,1,0,130,0,0,343,545,C,16,24
2708,TLACOTEPEC DE BENITO JUAREZ,12,52,2,0,10,0,4,0,3,142,1,1,0,1,0,0,242,368,B,16,24
2709,TLACOTEPEC DE BENITO JUAREZ,36,277,0,4,6,0,7,0,13,10,1,2,0,29,0,0,407,740,B,16,24
2710,TLACOTEPEC DE BENITO JUAREZ,32,141,1,3,11,5,17,0,8,100,9,8,0,25,0,0,390,702,B,16,24
2710,TLACOTEPEC DE BENITO JUAREZ,38,151,0,0,10,1,24,0,18,102,12,10,0,27,0,0,416,702,C,16,24
2710,TLACOTEPEC DE BENITO JUAREZ,24,161,1,0,7,0,18,0,10,117,17,11,0,13,0,0,394,702,C,16,24
2710,TLACOTEPEC DE BENITO JUAREZ,33,190,1,1,6,0,18,0,16,57,14,19,0,14,0,0,395,702,C,16,24
2490,ZAPOTITLAN,7,269,0,218,0,0,7,0,0,0,1,0,0,0,0,0,520,653,B,16,24
2490,ZAPOTITLAN,9,270,4,221,0,0,9,0,0,1,0,0,0,0,0,0,527,653,C,16,24
2490,ZAPOTITLAN,8,302,1,192,0,0,7,0,0,3,0,0,0,0,0,0,527,653,C,16,24
2490,ZAPOTITLAN,16,262,1,201,0,2,10,0,0,1,5,0,0,0,0,0,508,653,C,16,24
2491,ZAPOTITLAN,1,234,0,232,0,0,4,0,0,5,0,0,0,0,0,0,485,609,B,16,24
2491,ZAPOTITLAN,3,230,0,238,0,0,8,0,6,2,1,0,0,0,0,0,504,609,C,16,24
2492,ZAPOTITLAN,1,149,0,208,0,1,4,0,2,2,1,0,0,0,0,0,375,441,B,16,24
2493,ZAPOTITLAN,0,42,1,59,0,0,3,0,2,4,2,0,0,0,0,0,120,169,B,16,24
2494,ZAPOTITLAN,5,110,2,71,0,0,4,0,1,154,1,0,0,0,0,0,370,609,B,16,24
2494,ZAPOTITLAN,2,110,1,85,0,2,1,0,4,145,1,0,0,0,0,0,363,608,C,16,24
2495,ZAPOTITLAN,0,43,0,48,0,0,2,0,1,1,1,0,0,0,0,0,99,138,B,16,24
2496,ZAPOTITLAN,0,136,2,252,0,2,7,0,1,2,1,0,0,0,0,0,415,651,B,16,24
2497,ZAPOTITLAN,1,61,0,114,0,0,2,0,0,2,1,0,0,0,0,0,194,292,B,16,24
2498,ZAPOTITLAN,0,50,0,62,0,0,5,0,0,2,1,0,0,0,0,0,124,184,B,16,24
262,CAÑADA MORELOS,98,94,1,39,0,46,52,0,50,13,0,0,0,0,0,0,404,634,B,15,25
262,CAÑADA MORELOS,73,85,1,56,0,82,45,0,49,18,0,0,0,0,0,0,420,633,C,15,25
262,CAÑADA MORELOS,112,62,1,25,0,54,36,0,53,26,0,0,0,0,0,0,380,633,C,15,25
263,CAÑADA MORELOS,102,60,0,31,0,49,26,0,71,5,0,0,0,0,0,0,355,519,B,15,25
263,CAÑADA MORELOS,103,65,1,23,0,40,26,0,61,12,0,0,0,0,0,0,350,519,C,15,25
263,CAÑADA MORELOS,100,64,5,23,0,35,31,0,66,10,0,0,0,0,0,0,340,519,C,15,25
264,CAÑADA MORELOS,30,96,1,131,0,24,25,0,11,15,0,0,0,0,0,0,340,560,B,15,25
264,CAÑADA MORELOS,34,104,1,102,0,31,15,0,16,15,0,0,0,0,0,0,321,560,C,15,25
264,CAÑADA MORELOS,33,79,1,7,0,32,3,0,7,9,0,0,0,0,0,0,176,296,E,15,25
265,CAÑADA MORELOS,97,89,0,39,0,65,20,0,35,19,0,0,0,0,0,0,371,679,B,15,25
265,CAÑADA MORELOS,94,103,1,31,0,60,20,0,37,28,0,0,0,0,0,0,388,679,C,15,25
265,CAÑADA MORELOS,64,67,2,53,0,38,25,0,30,29,0,0,0,0,0,0,318,679,C,15,25
265,CAÑADA MORELOS,77,99,0,41,0,54,23,0,42,18,0,0,0,0,0,0,365,679,C,15,25
266,CAÑADA MORELOS,117,124,5,54,0,61,42,0,32,17,0,0,0,0,0,0,456,748,B,15,25
267,CAÑADA MORELOS,46,98,2,8,0,135,4,0,6,5,0,0,0,0,0,0,312,493,B,15,25
267,CAÑADA MORELOS,22,78,2,13,0,168,5,0,2,3,0,0,0,0,0,0,312,491,E,15,25
268,CAÑADA MORELOS,16,124,1,8,0,119,12,0,3,5,0,0,0,0,0,0,293,469,B,15,25
268,CAÑADA MORELOS,28,118,4,5,0,121,7,0,2,3,0,0,0,0,0,0,292,468,C,15,25
268,CAÑADA MORELOS,10,96,3,17,0,261,4,0,6,0,0,0,0,0,0,0,403,575,E,15,25
269,CAÑADA MORELOS,21,141,2,18,0,68,22,0,6,6,0,0,0,0,0,0,291,412,B,15,25
270,CAÑADA MORELOS,42,126,2,20,0,11,5,0,10,276,0,0,0,0,0,0,507,716,B,15,25
270,CAÑADA MORELOS,69,84,3,8,0,16,9,0,5,276,0,0,0,0,0,0,487,716,C,15,25
270,CAÑADA MORELOS,24,41,0,7,0,42,7,0,14,11,0,0,0,0,0,0,152,210,E,15,25
270,CAÑADA MORELOS,54,104,1,10,0,19,8,0,13,256,0,0,0,0,0,0,479,716,C,15,25
270,CAÑADA MORELOS,39,109,4,9,0,18,11,0,6,256,0,0,0,0,0,0,472,715,C,15,25
395,CHAPULCO,5,54,0,44,12,62,47,0,41,84,54,54,0,30,0,0,491,645,B,15,25
395,CHAPULCO,0,52,0,52,12,49,35,0,28,106,27,43,0,65,0,0,477,645,C,15,25
395,CHAPULCO,3,49,0,36,5,50,42,0,42,96,34,64,0,52,0,0,480,645,C,15,25
395,CHAPULCO,2,67,2,48,7,37,29,0,48,104,37,56,0,26,0,0,473,645,C,15,25
395,CHAPULCO,3,64,0,55,8,57,41,0,36,95,28,57,0,41,0,0,493,645,C,15,25
396,CHAPULCO,0,66,1,8,37,110,54,0,7,36,18,50,0,79,0,0,472,600,B,15,25
396,CHAPULCO,0,53,0,4,31,66,41,0,15,40,16,109,0,101,0,0,485,600,C,15,25
396,CHAPULCO,0,79,0,15,24,61,54,0,27,37,9,82,0,75,0,0,474,599,C,15,25
397,CHAPULCO,0,30,0,3,4,35,38,0,5,6,138,7,0,31,0,0,301,454,B,15,25
842,NICOLAS BRAVO,1,337,9,1,0,0,52,0,0,5,0,1,8,0,0,0,432,599,B,15,25
843,NICOLAS BRAVO,0,237,4,1,0,0,20,0,0,1,0,0,6,0,0,0,281,394,B,15,25
843,NICOLAS BRAVO,0,211,8,0,1,0,28,0,0,8,0,0,7,0,0,0,270,394,C,15,25
844,NICOLAS BRAVO,0,121,1,2,1,2,18,0,1,7,0,5,180,0,0,0,347,616,B,15,25
844,NICOLAS BRAVO,2,128,3,1,3,0,19,0,0,6,0,4,204,0,0,0,377,616,C,15,25
844,NICOLAS BRAVO,2,98,4,0,4,1,28,0,1,8,0,3,204,0,0,0,359,616,C,15,25
844,NICOLAS BRAVO,0,91,1,2,1,0,21,0,1,13,0,3,209,0,0,0,353,616,C,15,25
844,NICOLAS BRAVO,0,144,1,0,2,1,19,0,0,1,0,2,205,0,0,0,386,616,C,15,25
845,NICOLAS BRAVO,2,126,2,6,2,2,33,0,0,1,0,3,15,0,0,0,198,341,B,15,25
1882,SANTIAGO MIAHUATLAN,41,32,4,117,76,20,156,0,3,17,6,5,0,6,0,0,502,738,B,15,25
1882,SANTIAGO MIAHUATLAN,36,38,4,136,70,25,108,0,2,16,6,4,0,5,0,0,463,738,C,15,25
1882,SANTIAGO MIAHUATLAN,43,21,3,135,110,13,120,0,1,11,6,15,0,7,0,0,501,737,C,15,25
1883,SANTIAGO MIAHUATLAN,39,24,2,149,109,16,78,0,0,12,9,6,0,0,0,0,454,656,B,15,25
1883,SANTIAGO MIAHUATLAN,47,23,2,167,90,26,81,0,2,9,9,0,0,3,0,0,466,655,C,15,25
1883,SANTIAGO MIAHUATLAN,52,8,0,155,97,29,77,0,3,7,5,5,0,7,0,0,457,655,C,15,25
1883,SANTIAGO MIAHUATLAN,49,13,10,141,78,36,67,0,2,2,7,4,0,8,0,0,435,655,C,15,25
1884,SANTIAGO MIAHUATLAN,35,26,3,131,60,16,66,0,3,27,18,4,0,12,0,0,422,678,B,15,25
1884,SANTIAGO MIAHUATLAN,25,12,5,143,66,24,82,0,2,9,15,9,0,17,0,0,420,677,C,15,25
1884,SANTIAGO MIAHUATLAN,18,15,4,133,62,21,70,0,2,18,8,15,0,23,0,0,399,677,C,15,25
1884,SANTIAGO MIAHUATLAN,39,17,3,150,68,22,60,0,0,13,11,8,0,8,0,0,407,677,C,15,25
1884,SANTIAGO MIAHUATLAN,31,22,6,108,58,16,60,0,2,11,19,8,0,9,0,0,362,677,C,15,25
1884,SANTIAGO MIAHUATLAN,23,18,5,130,64,14,75,0,0,18,12,7,0,18,0,0,399,677,C,15,25
1884,SANTIAGO MIAHUATLAN,26,17,7,122,84,16,84,0,0,11,16,8,0,10,0,0,419,677,C,15,25
1884,SANTIAGO MIAHUATLAN,17,15,6,149,66,21,95,0,0,13,15,11,0,4,0,0,436,677,C,15,25
1885,SANTIAGO MIAHUATLAN,33,25,4,118,74,19,138,0,0,34,7,2,0,6,0,0,471,719,B,15,25
1885,SANTIAGO MIAHUATLAN,31,25,4,134,60,13,168,0,1,26,9,3,0,9,0,0,501,719,C,15,25
1885,SANTIAGO MIAHUATLAN,28,30,3,150,61,19,160,0,0,17,12,4,0,6,0,0,503,719,C,15,25
1885,SANTIAGO MIAHUATLAN,29,28,6,177,79,20,120,0,0,22,4,2,0,10,0,0,504,719,C,15,25
1886,SANTIAGO MIAHUATLAN,9,33,1,147,18,8,29,0,0,1,35,14,0,1,0,0,311,424,B,15,25
1887,SANTIAGO MIAHUATLAN,14,10,1,35,47,3,44,0,0,4,2,3,0,2,0,0,172,320,B,15,25
1887,SANTIAGO MIAHUATLAN,16,15,0,211,110,10,37,0,0,13,4,25,0,12,0,0,475,652,E,15,25
1887,SANTIAGO MIAHUATLAN,9,5,4,196,119,16,54,0,0,17,7,1,0,9,0,0,455,652,E,15,25
1887,SANTIAGO MIAHUATLAN,9,8,2,218,112,10,33,0,1,10,2,12,0,12,0,0,459,652,E,15,25
1887,SANTIAGO MIAHUATLAN,14,12,2,192,132,13,39,0,0,4,10,13,0,11,0,0,464,652,E,15,25
1887,SANTIAGO MIAHUATLAN,9,13,5,236,182,4,30,0,1,12,6,6,0,11,0,0,533,693,E,15,25
1887,SANTIAGO MIAHUATLAN,7,17,0,251,108,3,39,0,0,6,3,8,0,11,0,0,471,692,E,15,25
1887,SANTIAGO MIAHUATLAN,10,15,1,241,128,6,39,0,1,12,1,9,0,8,0,0,493,692,E,15,25
1887,SANTIAGO MIAHUATLAN,7,8,2,230,117,9,39,0,0,12,9,1,0,10,0,0,470,692,E,15,25
1934,TEHUACAN,20,53,0,21,31,3,110,0,0,21,2,6,1,16,0,0,297,738,B,0,25
1934,TEHUACAN,32,52,3,14,26,5,118,0,0,34,1,3,2,20,0,0,323,738,C,0,25
1934,TEHUACAN,41,54,3,13,32,4,103,0,2,19,2,3,1,15,0,0,312,738,C,0,25
1934,TEHUACAN,28,43,2,21,31,10,109,0,2,30,2,11,0,14,0,0,313,738,C,0,25
1934,TEHUACAN,26,41,4,17,31,6,126,0,1,24,4,7,1,12,0,0,304,738,C,0,25
1934,TEHUACAN,18,58,1,19,30,4,117,0,3,27,3,5,3,17,0,0,321,738,C,0,25
1934,TEHUACAN,24,51,2,27,24,5,110,0,0,22,2,8,3,14,0,0,304,738,C,0,25
1934,TEHUACAN,19,49,1,13,32,5,109,0,2,29,0,7,3,17,0,0,302,738,C,0,25
1934,TEHUACAN,22,64,3,14,25,4,102,0,2,21,3,3,2,23,0,0,310,738,C,0,25
1934,TEHUACAN,19,54,0,13,32,3,98,0,3,22,3,3,1,13,0,0,276,738,C,0,25
1934,TEHUACAN,24,33,3,22,37,1,108,0,2,20,3,6,3,23,0,0,294,738,C,0,25
1934,TEHUACAN,21,63,0,14,35,4,101,0,0,23,3,5,2,19,0,0,304,738,C,0,25
1934,TEHUACAN,22,59,1,17,25,3,90,0,0,27,5,1,3,8,0,0,275,738,C,0,25
1934,TEHUACAN,23,52,2,30,35,1,101,0,3,45,3,12,1,10,0,0,326,738,C,0,25
1934,TEHUACAN,32,55,6,20,32,1,89,0,1,19,4,4,2,13,0,0,299,738,C,0,25
1934,TEHUACAN,30,52,2,24,23,12,106,0,2,27,2,9,1,23,0,0,324,738,C,0,25
1934,TEHUACAN,25,40,4,19,33,2,109,0,3,35,2,7,2,10,0,0,312,738,C,0,25
1934,TEHUACAN,26,55,2,21,85,1,98,0,4,21,4,4,4,22,0,0,359,738,C,0,25
1934,TEHUACAN,22,50,2,18,26,3,93,0,3,28,2,5,0,15,0,0,284,738,C,0,25
1934,TEHUACAN,19,60,0,29,25,7,97,0,1,27,6,5,1,14,0,0,310,737,C,0,25
1935,TEHUACAN,22,50,2,11,22,5,105,0,1,20,1,8,5,13,0,0,285,616,B,15,25
1935,TEHUACAN,17,56,2,15,30,7,95,0,0,22,3,4,2,30,0,0,294,616,C,15,25
1935,TEHUACAN,18,40,1,24,23,5,94,0,3,15,2,7,2,30,0,0,275,616,C,15,25
1935,TEHUACAN,29,48,2,11,23,5,111,0,1,23,3,7,2,26,0,0,299,616,C,15,25
1935,TEHUACAN,21,59,0,17,19,2,108,0,0,22,1,8,0,22,0,0,288,615,C,15,25
1936,TEHUACAN,37,61,2,9,28,6,104,0,1,20,5,2,2,29,0,0,323,740,B,15,25
1936,TEHUACAN,29,42,0,12,30,10,100,0,0,30,3,0,2,22,0,0,296,740,C,15,25
1936,TEHUACAN,6,17,2,1,8,0,15,0,2,7,2,1,0,7,0,0,68,1000,S,15,25
1936,TEHUACAN,34,49,4,17,28,4,90,0,2,14,1,5,1,12,0,0,273,740,C,15,25
1936,TEHUACAN,25,60,3,11,18,2,114,0,2,26,4,3,6,9,0,0,298,740,C,15,25
1936,TEHUACAN,25,60,3,11,18,2,114,0,2,26,4,3,6,9,0,0,298,740,C,15,25
1936,TEHUACAN,23,40,1,11,19,6,99,0,5,33,5,2,2,15,0,0,274,740,C,15,25
1936,TEHUACAN,45,62,0,16,25,5,99,0,2,21,1,5,1,18,0,0,312,740,C,15,25
1936,TEHUACAN,36,55,2,14,30,4,108,0,0,17,5,1,2,13,0,0,293,740,C,15,25
1936,TEHUACAN,29,48,0,12,26,4,101,0,2,24,6,4,2,15,0,0,286,740,C,15,25
1936,TEHUACAN,44,48,1,16,32,3,126,0,6,26,5,3,1,18,0,0,340,740,C,15,25
1936,TEHUACAN,27,55,1,11,5,4,107,0,3,32,0,2,1,11,0,0,286,740,C,15,25
1936,TEHUACAN,19,47,0,9,38,4,107,0,1,14,3,7,1,3,0,0,272,740,C,15,25
1936,TEHUACAN,35,43,2,9,30,3,106,0,1,24,3,1,2,16,0,0,284,740,C,15,25
1936,TEHUACAN,29,44,1,12,29,1,96,0,3,26,2,4,0,17,0,0,277,739,C,15,25
1938,TEHUACAN,35,65,3,17,20,5,148,0,4,30,0,11,3,16,0,0,368,725,B,15,25
1938,TEHUACAN,31,46,1,13,32,4,122,0,0,29,2,9,0,18,0,0,332,725,C,15,25
1938,TEHUACAN,21,4,1,17,30,8,136,0,3,36,3,7,1,14,0,0,288,725,C,15,25
1938,TEHUACAN,19,46,1,15,27,5,133,0,1,32,2,11,5,27,0,0,332,725,C,15,25
1938,TEHUACAN,27,62,2,13,27,6,133,0,3,25,3,7,5,12,0,0,342,725,C,15,25
1938,TEHUACAN,25,62,2,16,34,6,148,0,3,45,1,9,3,21,0,0,388,725,C,15,25
1938,TEHUACAN,19,55,1,13,30,3,137,0,4,39,1,12,3,17,0,0,347,725,C,15,25
1938,TEHUACAN,25,42,3,24,24,8,32,0,1,34,4,1,1,20,0,0,232,724,C,15,25
1938,TEHUACAN,21,45,3,22,25,5,111,0,5,36,3,10,2,22,0,0,328,724,C,15,25
1939,TEHUACAN,41,45,3,11,18,3,112,0,3,26,2,2,2,15,0,0,296,515,B,15,25
1940,TEHUACAN,31,45,4,7,30,1,130,0,1,29,0,4,4,17,0,0,332,571,B,15,25
1940,TEHUACAN,12,33,0,3,9,6,45,0,0,9,2,5,0,0,0,0,128,1000,S,15,25
1941,TEHUACAN,22,58,1,13,22,5,107,0,1,36,3,6,2,15,0,0,299,660,B,15,25
1941,TEHUACAN,30,49,2,10,21,3,104,0,1,24,5,12,2,20,0,0,295,660,C,15,25
1941,TEHUACAN,32,59,3,16,22,2,103,0,0,25,3,4,2,20,0,0,300,659,C,15,25
1941,TEHUACAN,14,60,5,29,34,0,98,0,4,28,2,3,3,14,0,0,309,659,C,15,25
1941,TEHUACAN,23,60,1,11,30,3,97,0,4,38,3,6,1,17,0,0,306,659,C,15,25
1942,TEHUACAN,11,49,0,10,55,3,130,0,1,28,3,4,0,15,0,0,330,714,B,15,25
1942,TEHUACAN,27,59,1,9,22,1,86,0,2,37,1,5,3,22,0,0,290,714,C,15,25
1942,TEHUACAN,19,47,5,13,37,4,136,0,1,27,6,3,3,9,0,0,329,714,C,15,25
1942,TEHUACAN,9,64,2,16,39,7,146,0,2,30,4,6,3,13,0,0,351,713,C,15,25
1942,TEHUACAN,17,71,4,17,30,3,115,0,1,40,2,4,2,18,0,0,337,713,C,15,25
1943,TEHUACAN,28,45,2,11,37,7,171,0,5,40,5,3,0,16,0,0,378,740,B,15,25
1943,TEHUACAN,20,44,2,19,42,7,135,0,4,22,4,4,1,21,0,0,339,740,C,15,25
1943,TEHUACAN,32,48,1,14,39,6,165,0,2,33,6,2,2,21,0,0,378,740,C,15,25
1944,TEHUACAN,21,60,1,12,34,2,94,0,0,14,2,3,3,2,0,0,258,652,B,15,25
1944,TEHUACAN,12,59,1,24,38,4,111,0,0,18,3,3,3,11,0,0,301,652,C,15,25
1944,TEHUACAN,15,0,0,0,3,0,111,0,0,0,3,3,3,11,0,0,163,652,C,15,25
1945,TEHUACAN,20,42,1,21,31,2,94,0,2,32,9,1,2,26,0,0,297,684,B,15,25
1945,TEHUACAN,19,62,3,10,20,2,102,0,1,21,10,3,2,30,0,0,300,684,C,15,25
1945,TEHUACAN,13,63,2,20,17,3,105,0,3,19,11,5,1,23,0,0,302,684,C,15,25
1945,TEHUACAN,19,59,1,18,27,11,86,0,4,19,2,5,0,18,0,0,287,684,C,15,25
1945,TEHUACAN,8,50,4,13,22,1,86,0,3,33,7,10,3,37,0,0,284,683,C,15,25
1945,TEHUACAN,18,41,1,16,36,7,96,0,0,34,8,3,3,24,0,0,302,683,C,15,25
1945,TEHUACAN,28,60,1,19,17,5,91,0,2,31,2,2,1,28,0,0,301,683,C,15,25
1946,TEHUACAN,27,49,4,11,42,4,114,0,2,24,10,1,0,11,0,0,314,730,B,15,25
1946,TEHUACAN,18,65,3,9,40,8,129,0,0,36,5,2,4,12,0,0,333,730,C,15,25
1946,TEHUACAN,21,31,1,13,30,8,156,0,4,19,13,5,2,3,0,0,319,729,C,15,25
1947,TEHUACAN,11,44,2,6,34,13,106,0,0,17,2,8,1,14,0,0,270,541,B,15,25
1947,TEHUACAN,12,35,0,6,24,10,115,0,1,22,3,4,0,11,0,0,256,541,C,15,25
1947,TEHUACAN,27,24,1,10,24,5,111,0,2,31,1,2,2,19,0,0,272,540,C,15,25
1948,TEHUACAN,67,59,3,13,33,10,127,0,3,32,3,2,6,21,0,0,392,712,B,15,25
1948,TEHUACAN,62,51,3,10,42,9,130,0,2,35,3,0,5,17,0,0,387,711,C,15,25
1949,TEHUACAN,139,93,1,5,37,5,97,0,7,46,1,4,7,35,0,0,489,713,B,15,25
1950,TEHUACAN,55,33,2,9,17,4,88,0,6,37,5,4,3,28,0,0,297,547,B,15,25
1950,TEHUACAN,42,38,1,6,12,5,87,0,2,34,1,4,2,27,0,0,279,546,C,15,25
1950,TEHUACAN,24,41,0,6,26,14,95,0,4,26,4,4,1,25,0,0,285,546,C,15,25
1951,TEHUACAN,31,45,3,2,29,4,99,0,2,28,1,1,0,26,0,0,278,596,B,15,25
1951,TEHUACAN,22,48,1,5,23,3,125,0,1,29,1,2,1,12,0,0,285,596,C,15,25
1951,TEHUACAN,25,56,2,7,19,0,104,0,2,26,1,4,1,13,0,0,267,596,C,15,25
1952,TEHUACAN,21,61,2,7,26,2,125,0,0,32,2,1,3,17,0,0,318,713,B,15,25
1952,TEHUACAN,27,59,1,9,22,1,86,0,2,37,1,5,3,22,0,0,290,713,C,15,25
1952,TEHUACAN,34,46,3,8,34,3,108,0,3,29,2,8,0,8,0,0,304,712,C,15,25
1952,TEHUACAN,18,56,1,12,30,3,136,0,2,14,5,2,6,0,0,0,300,712,C,15,25
1952,TEHUACAN,34,55,2,17,36,4,102,0,0,29,3,5,1,34,0,0,335,712,C,15,25
1952,TEHUACAN,24,50,0,8,24,3,102,0,3,31,3,6,0,24,0,0,297,712,C,15,25
1952,TEHUACAN,37,49,3,10,23,6,108,0,1,18,2,4,3,14,0,0,293,712,C,15,25
1952,TEHUACAN,26,51,1,7,31,3,116,0,1,24,0,5,4,24,0,0,300,712,C,15,25
1952,TEHUACAN,20,53,3,5,28,4,131,0,8,29,2,5,4,12,0,0,314,712,C,15,25
1952,TEHUACAN,23,48,2,13,25,2,145,0,5,25,0,2,6,17,0,0,326,712,C,15,25
1953,TEHUACAN,45,67,3,10,17,14,116,0,5,38,6,3,1,27,0,0,359,743,B,15,25
1953,TEHUACAN,43,64,2,6,25,13,138,0,2,35,3,2,2,19,0,0,371,742,C,15,25
1954,TEHUACAN,63,47,0,3,23,5,96,0,2,28,6,3,3,25,0,0,312,472,B,15,25
1954,TEHUACAN,42,49,2,8,17,7,84,0,7,28,2,4,4,26,0,0,290,472,C,15,25
1955,TEHUACAN,43,48,1,5,30,6,109,0,1,40,1,0,4,18,0,0,316,556,B,15,25
1955,TEHUACAN,22,53,1,5,30,5,107,0,4,38,2,2,3,27,0,0,308,555,C,15,25
1955,TEHUACAN,45,52,3,9,25,4,99,0,5,27,4,4,1,16,0,0,306,555,C,15,25
1956,TEHUACAN,57,32,2,5,24,5,88,0,2,26,1,2,1,29,0,0,287,516,B,15,25
1956,TEHUACAN,52,0,55,27,1,9,88,0,5,29,3,2,0,23,0,0,305,516,C,15,25
1956,TEHUACAN,16,17,0,7,13,0,36,0,0,8,0,2,0,6,0,0,106,1000,S,15,25
1957,TEHUACAN,37,54,0,7,25,6,134,0,9,41,0,0,1,23,0,0,347,631,B,15,25
1957,TEHUACAN,55,52,1,5,26,6,106,0,3,30,1,3,4,15,0,0,322,630,C,15,25
1958,TEHUACAN,32,54,1,9,26,4,97,0,7,28,4,1,2,21,0,0,303,633,B,15,25
1958,TEHUACAN,32,73,1,6,19,5,118,0,2,33,2,4,3,12,0,0,328,633,C,15,25
1959,TEHUACAN,32,39,2,9,15,6,100,0,6,16,9,3,0,12,0,0,255,519,B,15,25
1959,TEHUACAN,49,2,1,14,16,20,106,0,0,10,3,2,4,11,0,0,256,519,C,15,25
1959,TEHUACAN,16,38,4,13,14,7,89,0,5,39,5,2,2,7,0,0,246,518,C,15,25
1960,TEHUACAN,39,56,5,12,34,1,123,0,5,32,2,5,1,13,0,0,344,732,B,15,25
1960,TEHUACAN,45,44,3,14,20,4,134,0,7,31,4,0,4,14,0,0,339,732,C,15,25
1961,TEHUACAN,32,53,0,17,20,6,114,0,1,34,6,3,1,15,0,0,308,631,B,15,25
1961,TEHUACAN,40,49,3,12,27,9,108,0,2,40,2,1,0,13,0,0,314,630,C,15,25
1961,TEHUACAN,27,41,3,9,26,9,108,0,2,42,5,4,3,15,0,0,310,630,C,15,25
1962,TEHUACAN,35,62,0,7,34,6,126,0,3,52,8,3,1,17,0,0,390,683,B,15,25
1962,TEHUACAN,31,50,0,11,27,6,119,0,5,39,19,3,0,16,0,0,348,683,C,15,25
1962,TEHUACAN,52,51,3,10,22,8,116,0,4,41,4,6,2,19,0,0,356,683,C,15,25
1962,TEHUACAN,36,69,1,8,24,7,124,0,3,43,13,7,1,17,0,0,370,683,C,15,25
1963,TEHUACAN,27,69,4,17,21,5,97,0,0,26,6,6,1,14,0,0,312,650,B,15,25
1963,TEHUACAN,0,0,3,12,22,7,92,0,2,24,15,4,2,12,0,0,197,650,C,15,25
1964,TEHUACAN,23,54,2,10,14,2,86,0,1,16,5,2,3,10,0,0,258,526,B,15,25
1964,TEHUACAN,31,57,2,14,11,8,81,0,0,20,11,2,3,10,0,0,255,526,C,15,25
1965,TEHUACAN,40,54,1,3,20,4,71,0,6,38,2,1,2,23,0,0,271,569,B,15,25
1966,TEHUACAN,27,69,0,4,13,1,62,0,1,24,3,4,2,23,0,0,238,485,B,15,25
1966,TEHUACAN,20,60,0,5,21,3,77,0,3,25,3,5,3,14,0,0,244,485,C,15,25
1967,TEHUACAN,95,61,2,8,26,4,78,0,6,26,5,1,1,46,0,0,371,587,B,15,25
1967,TEHUACAN,25,63,1,15,29,5,93,0,2,15,6,1,5,38,0,0,311,1000,S,15,25
1968,TEHUACAN,55,41,1,1,29,10,52,0,9,18,1,6,3,30,0,0,262,481,B,15,25
1968,TEHUACAN,66,57,0,3,17,8,61,0,1,33,0,3,1,22,0,0,285,481,C,15,25
1969,TEHUACAN,44,40,3,10,25,8,140,0,5,45,3,2,2,15,0,0,362,672,B,15,25
1970,TEHUACAN,41,27,3,5,9,5,107,0,1,22,3,3,0,19,0,0,261,513,B,15,25
1970,TEHUACAN,28,42,1,1,21,5,79,0,5,23,1,1,5,19,0,0,240,512,C,15,25
1970,TEHUACAN,33,29,2,6,23,3,101,0,3,29,1,6,4,19,0,0,263,512,C,15,25
1971,TEHUACAN,70,62,6,5,22,13,92,0,3,25,2,4,5,34,0,0,360,633,B,15,25
1971,TEHUACAN,69,54,0,5,15,13,108,0,5,20,2,1,4,25,0,0,334,633,C,15,25
1971,TEHUACAN,57,43,3,8,20,0,101,0,0,2,1,0,9,22,0,0,277,632,C,15,25
1971,TEHUACAN,60,55,1,4,23,8,85,0,4,39,3,5,4,34,0,0,337,632,C,15,25
1971,TEHUACAN,68,59,2,3,30,13,34,0,4,22,2,3,3,25,0,0,278,632,C,15,25
1972,TEHUACAN,96,73,4,8,23,3,98,0,7,26,2,1,2,37,0,0,392,693,B,15,25
1972,TEHUACAN,71,58,4,10,29,9,119,0,14,22,2,3,3,45,0,0,404,693,C,15,25
1973,TEHUACAN,51,55,1,8,29,7,134,0,2,29,2,3,1,35,0,0,365,697,B,15,25
