SECCION ELECTORAL,MUNICIPIO,PAN_CONVERGENCIA_NA_PRD,PRI_VERDE,PT,CANDIDATOS NO REGISTRADOS,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
1372,PUEBLA,182,108,21,0,328,615,CONTIGUA 2,6,11
1373,PUEBLA,155,119,24,0,308,616,CONTIGUA 1,6,11
1373,PUEBLA,157,120,30,1,329,615,BÁSICA,6,11
1374,PUEBLA,119,118,18,0,265,629,CONTIGUA 2,6,11
1374,PUEBLA,154,97,14,0,286,629,CONTIGUA 4,6,11
1374,PUEBLA,123,134,16,1,287,628,BÁSICA,6,11
1374,PUEBLA,157,109,15,0,294,629,CONTIGUA 3,6,11
1374,PUEBLA,146,123,16,0,300,629,CONTIGUA 1,6,11
1375,PUEBLA,133,117,14,0,278,657,CONTIGUA 2,6,11
1375,PUEBLA,122,126,21,0,299,657,BÁSICA,6,11
1375,PUEBLA,129,143,15,0,302,657,CONTIGUA 3,6,11
1375,PUEBLA,147,136,24,0,0,657,CONTIGUA 4,6,11
1375,PUEBLA,154,111,17,0,0,657,CONTIGUA 1,6,11
1376,PUEBLA,124,92,33,0,263,599,CONTIGUA 2,6,10
1376,PUEBLA,137,99,21,0,266,598,BÁSICA,6,10
1376,PUEBLA,149,107,18,0,286,599,CONTIGUA 1,6,10
1377,PUEBLA,172,118,19,0,329,678,BÁSICA,6,10
1377,PUEBLA,159,127,22,0,334,679,CONTIGUA 1,6,10
1377,PUEBLA,159,143,25,0,343,679,CONTIGUA 2,6,10
1378,PUEBLA,133,69,9,0,229,559,CONTIGUA 2,9,10
1378,PUEBLA,138,72,14,0,232,558,CONTIGUA 1,9,10
1378,PUEBLA,148,68,11,0,236,558,BÁSICA,9,10
1379,PUEBLA,154,112,19,0,293,593,CONTIGUA 2,9,10
1379,PUEBLA,161,104,21,0,298,592,BÁSICA,9,10
1379,PUEBLA,179,98,20,0,303,593,CONTIGUA 1,9,10
1380,PUEBLA,137,102,33,0,285,587,CONTIGUA 2,9,10
1380,PUEBLA,161,113,20,0,303,587,CONTIGUA 1,9,10
1380,PUEBLA,167,116,25,0,323,588,CONTIGUA 3,9,10
1380,PUEBLA,155,99,37,0,0,587,BÁSICA,9,10
1381,PUEBLA,208,118,20,0,370,721,BÁSICA,6,10
1382,PUEBLA,205,109,15,0,339,594,BÁSICA,6,10
1382,PUEBLA,195,116,19,0,343,595,CONTIGUA 1,6,10
1382,PUEBLA,206,109,29,0,355,595,CONTIGUA 2,6,10
1383,PUEBLA,164,92,11,0,276,537,BÁSICA,6,11
1383,PUEBLA,184,83,18,1,293,537,CONTIGUA 1,6,11
1384,PUEBLA,145,94,17,0,265,521,BÁSICA,6,11
1384,PUEBLA,145,108,16,0,274,521,CONTIGUA 1,6,11
1385,PUEBLA,153,96,23,0,284,541,CONTIGUA 1,6,11
1385,PUEBLA,149,93,26,0,286,540,BÁSICA,6,11
1386,PUEBLA,159,86,25,0,282,593,CONTIGUA 1,6,11
1386,PUEBLA,153,97,17,0,290,593,BÁSICA,6,11
1386,PUEBLA,149,107,20,0,298,594,CONTIGUA 3,6,11
1386,PUEBLA,158,108,26,0,311,593,CONTIGUA 2,6,11
1387,PUEBLA,162,95,23,2,295,544,BÁSICA,6,10
1387,PUEBLA,177,97,18,0,304,545,CONTIGUA 1,6,10
1388,PUEBLA,169,109,19,0,310,614,BÁSICA,6,10
1388,PUEBLA,188,98,24,0,334,614,CONTIGUA 1,6,10
1389,PUEBLA,160,79,22,0,278,573,CONTIGUA 2,6,10
1389,PUEBLA,165,79,25,0,281,572,BÁSICA,6,10
1389,PUEBLA,158,81,19,0,0,572,CONTIGUA 1,6,10
1390,PUEBLA,160,131,23,1,340,701,CONTIGUA 1,6,10
1390,PUEBLA,183,127,38,0,361,701,CONTIGUA 3,6,10
1390,PUEBLA,194,117,31,0,364,701,BÁSICA,6,10
1390,PUEBLA,188,134,30,0,377,701,CONTIGUA 4,6,10
1390,PUEBLA,178,158,35,0,387,701,CONTIGUA 2,6,10
1391,PUEBLA,163,113,21,0,312,629,CONTIGUA 1,6,10
1391,PUEBLA,152,131,14,2,317,630,CONTIGUA 3,6,10
1391,PUEBLA,175,113,13,0,318,629,BÁSICA,6,10
1391,PUEBLA,156,126,14,0,320,629,CONTIGUA 2,6,10
1392,PUEBLA,128,78,10,0,226,472,BÁSICA,9,10
1392,PUEBLA,115,93,23,1,253,472,CONTIGUA 1,9,10
1393,PUEBLA,171,125,17,0,326,646,BÁSICA,9,10
1393,PUEBLA,189,123,18,0,343,647,CONTIGUA 1,9,10
1394,PUEBLA,136,105,17,0,266,551,CONTIGUA 1,9,10
1394,PUEBLA,137,95,17,0,267,550,BÁSICA,9,10
1395,PUEBLA,154,111,22,0,303,628,BÁSICA,9,10
1395,PUEBLA,175,119,20,1,326,628,CONTIGUA 1,9,10
1396,PUEBLA,146,122,24,0,304,688,CONTIGUA 2,6,11
1396,PUEBLA,144,124,25,1,310,688,CONTIGUA 1,6,11
1396,PUEBLA,164,142,20,0,339,689,CONTIGUA 4,6,11
1396,PUEBLA,178,133,25,0,347,688,BÁSICA,6,11
1396,PUEBLA,158,138,24,0,0,689,CONTIGUA 3,6,11
1397,PUEBLA,139,122,29,0,296,731,CONTIGUA 3,6,11
1397,PUEBLA,135,136,13,0,299,731,CONTIGUA 6,6,11
1397,PUEBLA,150,117,17,0,299,731,CONTIGUA 4,6,11
1397,PUEBLA,136,145,13,0,307,731,CONTIGUA 5,6,11
1397,PUEBLA,158,138,20,0,328,731,CONTIGUA 2,6,11
1397,PUEBLA,143,152,18,0,332,730,BÁSICA,6,11
1397,PUEBLA,136,163,20,0,333,731,CONTIGUA 1,6,11
1398,PUEBLA,140,125,33,1,313,726,CONTIGUA 3,6,11
1398,PUEBLA,142,122,30,0,328,725,CONTIGUA 2,6,11
1398,PUEBLA,146,135,20,0,328,726,CONTIGUA 4,6,11
1398,PUEBLA,170,141,24,0,359,725,CONTIGUA 1,6,11
1398,PUEBLA,139,142,15,0,0,725,BÁSICA,6,11
1398,PUEBLA,163,123,26,0,0,726,CONTIGUA 5,6,11
1399,PUEBLA,153,127,24,0,323,619,CONTIGUA 1,6,11
1399,PUEBLA,184,119,26,1,340,619,BÁSICA,6,11
1400,PUEBLA,223,94,22,0,363,707,BÁSICA,6,11
1400,PUEBLA,216,128,21,0,380,708,CONTIGUA 1,6,11
1400,PUEBLA,238,114,22,0,386,708,CONTIGUA 2,6,11
1400,PUEBLA,247,108,17,0,398,708,CONTIGUA 3,6,11
1401,PUEBLA,106,71,16,0,203,428,BÁSICA,6,11
1401,PUEBLA,118,71,14,0,203,429,CONTIGUA 1,6,11
1402,PUEBLA,163,121,11,0,113,602,CONTIGUA 1,6,11
1402,PUEBLA,179,106,18,0,0,602,BÁSICA,6,11
1403,PUEBLA,141,105,14,0,269,538,CONTIGUA 1,6,11
1403,PUEBLA,143,110,11,0,281,537,BÁSICA,6,11
1404,PUEBLA,196,120,15,0,344,677,BÁSICA,6,11
1404,PUEBLA,209,126,33,1,384,678,CONTIGUA 1,6,11
1405,PUEBLA,204,137,24,0,376,741,CONTIGUA 7,6,11
1405,PUEBLA,227,118,27,0,392,742,CONTIGUA 9,6,11
1405,PUEBLA,243,110,24,0,392,741,CONTIGUA 3,6,11
1405,PUEBLA,227,138,20,0,397,742,CONTIGUA 10,6,11
1405,PUEBLA,224,121,37,0,399,741,CONTIGUA 5,6,11
1405,PUEBLA,214,147,31,0,404,741,BÁSICA,6,11
1405,PUEBLA,239,123,28,0,413,742,CONTIGUA 8,6,11
1405,PUEBLA,210,152,26,0,414,741,CONTIGUA 6,6,11
1405,PUEBLA,238,137,32,1,421,741,CONTIGUA 2,6,11
1405,PUEBLA,220,130,28,0,0,741,CONTIGUA 1,6,11
1405,PUEBLA,231,126,29,0,0,741,CONTIGUA 4,6,11
1406,PUEBLA,163,150,16,0,338,704,CONTIGUA 1,9,10
1406,PUEBLA,174,129,27,0,348,704,BÁSICA,9,10
1408,PUEBLA,173,121,15,0,319,707,CONTIGUA 4,6,10
1408,PUEBLA,179,123,15,1,335,706,BÁSICA,6,10
1408,PUEBLA,187,123,20,0,348,707,CONTIGUA 3,6,10
1408,PUEBLA,174,141,19,0,354,707,CONTIGUA 2,6,10
1408,PUEBLA,193,140,16,0,364,707,CONTIGUA 1,6,10
1409,PUEBLA,185,138,5,0,342,688,BÁSICA,6,11
1409,PUEBLA,188,152,13,0,372,689,CONTIGUA 1,6,11
1409,PUEBLA,181,181,10,1,383,689,CONTIGUA 2,6,11
1410,PUEBLA,222,133,16,0,385,730,CONTIGUA 1,6,11
1410,PUEBLA,205,165,12,0,389,731,CONTIGUA 3,6,11
1410,PUEBLA,227,142,11,0,394,731,CONTIGUA 2,6,11
1410,PUEBLA,231,142,12,1,397,730,BÁSICA,6,11
1411,PUEBLA,122,122,19,0,286,690,CONTIGUA 1,6,11
1411,PUEBLA,130,137,8,0,294,691,CONTIGUA 4,6,11
1411,PUEBLA,132,130,12,0,294,691,CONTIGUA 6,6,11
1411,PUEBLA,138,145,10,0,313,690,CONTIGUA 3,6,11
1411,PUEBLA,158,129,12,0,313,690,CONTIGUA 2,6,11
1411,PUEBLA,165,121,7,0,313,691,CONTIGUA 9,6,11
1411,PUEBLA,161,132,17,0,330,691,CONTIGUA 8,6,11
1411,PUEBLA,147,151,11,0,332,691,CONTIGUA 5,6,11
1411,PUEBLA,169,137,6,0,332,690,BÁSICA,6,11
1411,PUEBLA,162,152,10,0,354,691,CONTIGUA 7,6,11
1412,PUEBLA,140,109,7,0,280,644,BÁSICA,6,11
1412,PUEBLA,153,125,9,0,314,644,CONTIGUA 1,6,11
1412,PUEBLA,159,141,14,0,332,644,CONTIGUA 2,6,11
1413,PUEBLA,147,131,9,0,317,735,CONTIGUA 3,6,11
1413,PUEBLA,156,120,16,0,318,735,CONTIGUA 6,6,11
1413,PUEBLA,153,123,20,0,320,735,CONTIGUA 1,6,11
1413,PUEBLA,140,150,11,0,324,736,CONTIGUA 9,6,11
1413,PUEBLA,157,135,18,0,332,735,CONTIGUA 7,6,11
1413,PUEBLA,157,130,20,0,336,735,BÁSICA,6,11
1413,PUEBLA,176,148,13,0,344,735,CONTIGUA 2,6,11
1413,PUEBLA,175,132,14,0,348,735,CONTIGUA 4,6,11
1413,PUEBLA,164,159,10,0,351,735,CONTIGUA 5,6,11
1413,PUEBLA,188,122,18,0,353,736,CONTIGUA 10,6,11
1413,PUEBLA,167,100,22,0,0,736,CONTIGUA 8,6,11
1414,PUEBLA,150,233,7,0,404,617,BÁSICA,6,11
1414,PUEBLA,190,208,2,0,407,618,CONTIGUA 2,6,11
1414,PUEBLA,188,199,7,0,408,618,CONTIGUA 3,6,11
1414,PUEBLA,187,209,14,2,425,618,CONTIGUA 1,6,11
1415,PUEBLA,152,138,12,0,317,749,CONTIGUA 6,6,11
1415,PUEBLA,143,149,19,0,327,749,CONTIGUA 7,6,11
1415,PUEBLA,157,148,10,0,329,748,CONTIGUA 3,6,11
1415,PUEBLA,161,153,9,1,335,748,CONTIGUA 1,6,11
1415,PUEBLA,161,141,18,0,336,748,BÁSICA,6,11
1415,PUEBLA,173,133,17,0,336,749,CONTIGUA 8,6,11
1415,PUEBLA,158,155,17,0,341,748,CONTIGUA 5,6,11
1415,PUEBLA,185,135,12,0,346,748,CONTIGUA 4,6,11
1415,PUEBLA,167,145,24,0,349,748,CONTIGUA 2,6,11
1415,PUEBLA,179,141,22,0,350,749,CONTIGUA 9,6,11
1416,PUEBLA,182,167,6,0,374,685,CONTIGUA 4,6,11
1416,PUEBLA,192,162,10,0,377,684,BÁSICA,6,11
1416,PUEBLA,178,195,4,0,389,685,CONTIGUA 1,6,11
1416,PUEBLA,221,161,8,0,398,685,CONTIGUA 3,6,11
1416,PUEBLA,231,172,5,0,419,685,CONTIGUA 2,6,11
1417,PUEBLA,157,187,13,0,367,671,CONTIGUA 2,6,11
1417,PUEBLA,174,168,13,1,374,670,CONTIGUA 1,6,11
1417,PUEBLA,155,179,20,0,376,671,CONTIGUA 3,6,11
1417,PUEBLA,186,155,20,0,377,671,CONTIGUA 4,6,11
1417,PUEBLA,180,169,20,0,384,671,CONTIGUA 6,6,11
1417,PUEBLA,179,175,20,0,386,670,BÁSICA,6,11
1417,PUEBLA,184,172,12,0,386,671,CONTIGUA 5,6,11
1418,PUEBLA,148,114,6,0,291,566,CONTIGUA 3,6,11
1418,PUEBLA,144,131,9,0,305,565,BÁSICA,6,11
1418,PUEBLA,184,113,8,0,326,566,CONTIGUA 2,6,11
1418,PUEBLA,189,126,4,0,339,566,CONTIGUA 1,6,11
1419,PUEBLA,189,127,23,0,350,607,CONTIGUA 2,6,11
1419,PUEBLA,149,177,8,0,372,607,CONTIGUA 3,6,11
1419,PUEBLA,213,129,11,0,380,606,CONTIGUA 1,6,11
1419,PUEBLA,190,141,15,0,381,606,BÁSICA,6,11
1420,PUEBLA,204,121,11,0,361,608,CONTIGUA 1,6,11
1420,PUEBLA,197,131,5,0,364,608,CONTIGUA 3,6,11
1420,PUEBLA,185,145,11,0,370,608,CONTIGUA 2,6,11
1420,PUEBLA,232,136,9,0,400,607,BÁSICA,6,11
1421,PUEBLA,192,186,10,0,411,683,CONTIGUA 1,6,11
1421,PUEBLA,209,182,16,0,434,683,BÁSICA,6,11
1422,PUEBLA,212,118,7,0,367,598,CONTIGUA 1,6,11
1422,PUEBLA,208,128,9,0,371,599,CONTIGUA 2,6,11
1422,PUEBLA,234,109,13,0,380,598,BÁSICA,6,11
1423,PUEBLA,54,60,8,0,126,312,BÁSICA,12,17
1424,PUEBLA,62,39,16,0,120,223,BÁSICA,12,17
1425,PUEBLA,86,90,17,0,204,420,BÁSICA,12,17
1426,PUEBLA,177,93,16,0,307,592,BÁSICA,12,17
1427,PUEBLA,164,118,8,0,302,662,BÁSICA,12,17
1428,PUEBLA,155,122,13,0,305,652,BÁSICA,12,17
1429,PUEBLA,102,78,8,0,198,433,BÁSICA,12,17
1430,PUEBLA,110,80,12,0,216,455,BÁSICA,12,17
1430,PUEBLA,119,101,13,0,0,456,CONTIGUA 1,12,17
1431,PUEBLA,86,87,10,0,190,380,CONTIGUA 1,12,17
1431,PUEBLA,109,80,12,0,207,380,BÁSICA,12,17
1432,PUEBLA,131,123,23,0,289,596,BÁSICA,12,17
1433,PUEBLA,178,115,19,1,326,591,CONTIGUA 1,12,17
1433,PUEBLA,221,100,14,0,352,591,BÁSICA,12,17
1434,PUEBLA,182,138,21,0,368,678,CONTIGUA 1,12,17
1434,PUEBLA,197,137,28,0,380,677,BÁSICA,12,17
1435,PUEBLA,204,74,9,0,301,519,CONTIGUA 1,12,17
1435,PUEBLA,204,71,12,1,303,519,BÁSICA,12,17
1436,PUEBLA,188,59,12,0,272,486,BÁSICA,12,17
1436,PUEBLA,222,48,11,0,298,487,CONTIGUA 1,12,17
1437,PUEBLA,303,104,14,0,439,702,BÁSICA,12,17
1437,PUEBLA,317,100,16,0,447,702,CONTIGUA 1,12,17
1438,PUEBLA,155,96,22,0,285,532,BÁSICA,12,17
1438,PUEBLA,188,70,12,0,285,533,CONTIGUA 1,12,17
1439,PUEBLA,234,154,17,0,422,709,BÁSICA,12,17
1440,PUEBLA,147,71,19,0,253,407,BÁSICA,12,17
1440,PUEBLA,155,71,23,0,255,408,CONTIGUA 1,12,17
1441,PUEBLA,152,83,12,1,260,529,BÁSICA,12,17
1441,PUEBLA,175,73,16,0,273,529,CONTIGUA 1,12,17
1442,PUEBLA,120,98,14,0,243,511,CONTIGUA 1,12,17
1442,PUEBLA,151,77,18,1,255,511,BÁSICA,12,17
1443,PUEBLA,126,68,18,0,225,534,BÁSICA,12,17
1443,PUEBLA,139,103,18,0,274,534,CONTIGUA 1,12,17
1444,PUEBLA,125,79,14,0,233,477,CONTIGUA 1,12,16
1444,PUEBLA,119,87,16,0,235,477,BÁSICA,12,16
1445,PUEBLA,112,65,16,0,199,403,BÁSICA,12,16
1445,PUEBLA,111,62,22,0,205,404,CONTIGUA 1,12,16
1446,PUEBLA,138,127,22,0,295,556,BÁSICA,12,16
1446,PUEBLA,155,106,33,0,304,557,CONTIGUA 1,12,16
1447,PUEBLA,173,123,27,1,340,619,BÁSICA,12,17
1447,PUEBLA,205,99,24,1,347,619,CONTIGUA 1,12,17
1448,PUEBLA,257,105,16,2,396,630,BÁSICA,12,16
1448,PUEBLA,237,113,24,0,402,630,CONTIGUA 1,12,16
1449,PUEBLA,228,77,19,0,335,563,BÁSICA,12,17
1449,PUEBLA,262,85,11,0,369,563,CONTIGUA 1,12,17
1450,PUEBLA,203,73,11,0,296,476,BÁSICA,12,17
1450,PUEBLA,206,78,11,0,310,477,CONTIGUA 1,12,17
1451,PUEBLA,160,46,5,0,219,378,CONTIGUA 1,12,17
1451,PUEBLA,154,50,18,0,226,378,BÁSICA,12,17
1452,PUEBLA,219,87,25,0,342,558,CONTIGUA 1,12,17
1452,PUEBLA,215,95,35,0,358,557,BÁSICA,12,17
1453,PUEBLA,191,112,20,0,346,642,CONTIGUA 2,12,17
1453,PUEBLA,179,142,18,0,353,642,CONTIGUA 1,12,17
1453,PUEBLA,211,127,21,0,365,641,BÁSICA,12,17
1454,PUEBLA,209,144,27,0,398,742,BÁSICA,12,17
1454,PUEBLA,233,128,26,0,406,742,CONTIGUA 1,12,17
1455,PUEBLA,278,117,23,1,433,680,BÁSICA,12,16
1455,PUEBLA,286,127,15,0,445,681,CONTIGUA 1,12,16
1456,PUEBLA,258,102,16,2,392,638,CONTIGUA 1,12,16
1456,PUEBLA,241,131,24,0,407,638,BÁSICA,12,16
1457,PUEBLA,274,110,19,0,428,665,CONTIGUA 1,12,16
1457,PUEBLA,286,99,23,1,431,664,BÁSICA,12,16
1458,PUEBLA,208,118,22,0,361,695,CONTIGUA 1,12,16
1458,PUEBLA,222,125,29,0,0,695,BÁSICA,12,16
1459,PUEBLA,158,100,8,0,278,556,BÁSICA,12,16
1459,PUEBLA,181,85,12,0,294,557,CONTIGUA 2,12,16
1459,PUEBLA,160,110,26,0,310,557,CONTIGUA 1,12,16
1460,PUEBLA,160,123,24,0,15,544,CONTIGUA 1,12,16
1460,PUEBLA,171,112,17,0,324,544,CONTIGUA 2,12,16
1460,PUEBLA,172,125,22,0,333,544,BÁSICA,12,16
1461,PUEBLA,104,69,16,0,191,415,CONTIGUA 1,12,16
1461,PUEBLA,118,67,12,0,204,414,BÁSICA,12,16
1462,PUEBLA,122,102,9,0,244,520,CONTIGUA 1,12,16
1462,PUEBLA,164,88,17,0,281,520,BÁSICA,12,16
1463,PUEBLA,122,81,15,0,233,481,BÁSICA,12,16
1463,PUEBLA,133,92,15,0,253,482,CONTIGUA 1,12,16
1464,PUEBLA,193,113,22,0,348,616,BÁSICA,12,16
1464,PUEBLA,187,128,31,0,365,616,CONTIGUA 1,12,16
1465,PUEBLA,161,156,19,0,349,721,CONTIGUA 1,12,16
1465,PUEBLA,170,140,28,0,365,721,BÁSICA,12,16
1466,PUEBLA,117,107,24,0,259,551,BÁSICA,12,16
1466,PUEBLA,114,124,14,0,265,551,CONTIGUA 1,12,16
1467,PUEBLA,143,116,12,0,295,640,BÁSICA,12,16
1467,PUEBLA,161,117,8,0,301,641,CONTIGUA 1,12,16
1468,PUEBLA,145,80,5,0,244,549,CONTIGUA 1,12,16
1468,PUEBLA,132,108,17,0,267,548,BÁSICA,12,16
1469,PUEBLA,152,119,17,0,302,590,CONTIGUA 1,12,16
1469,PUEBLA,161,128,18,0,316,590,BÁSICA,12,16
1470,PUEBLA,178,111,31,0,334,565,CONTIGUA 1,12,16
1470,PUEBLA,186,121,26,1,348,564,BÁSICA,12,16
1471,PUEBLA,143,106,22,0,284,518,CONTIGUA 1,12,17
1471,PUEBLA,160,100,20,1,295,518,CONTIGUA 2,12,17
1471,PUEBLA,161,111,18,0,302,518,BÁSICA,12,17
1472,PUEBLA,173,88,20,0,295,544,CONTIGUA 1,12,17
1472,PUEBLA,154,126,9,0,309,543,BÁSICA,12,17
1472,PUEBLA,191,105,11,1,321,544,CONTIGUA 2,12,17
1473,PUEBLA,188,116,21,0,341,628,CONTIGUA 1,12,17
1473,PUEBLA,209,105,19,0,348,627,BÁSICA,12,17
1473,PUEBLA,198,134,12,0,354,628,CONTIGUA 2,12,17
1474,PUEBLA,171,125,32,0,340,672,BÁSICA,12,17
1474,PUEBLA,197,127,18,0,354,672,CONTIGUA 1,12,17
1475,PUEBLA,182,95,21,0,308,564,CONTIGUA 1,12,17
1475,PUEBLA,165,115,24,0,316,564,BÁSICA,12,17
1476,PUEBLA,190,100,15,0,322,644,BÁSICA,12,17
1476,PUEBLA,193,137,17,0,362,645,CONTIGUA 1,12,17
1477,PUEBLA,156,103,22,0,289,567,CONTIGUA 1,12,17
1477,PUEBLA,174,91,22,0,296,567,CONTIGUA 2,12,17
1477,PUEBLA,171,98,31,0,307,566,BÁSICA,12,17
1478,PUEBLA,213,92,19,0,330,523,CONTIGUA 1,12,17
1478,PUEBLA,187,112,21,0,338,523,BÁSICA,12,17
1479,PUEBLA,185,86,12,1,299,520,CONTIGUA 1,12,16
1479,PUEBLA,194,94,20,1,319,519,BÁSICA,12,16
1480,PUEBLA,207,106,29,0,351,568,CONTIGUA 1,12,16
1480,PUEBLA,211,111,26,0,370,568,BÁSICA,12,16
1481,PUEBLA,174,114,16,0,321,503,BÁSICA,12,16
1481,PUEBLA,171,105,25,0,326,503,CONTIGUA 1,12,16
1482,PUEBLA,162,68,24,0,268,504,CONTIGUA 2,12,16
1482,PUEBLA,144,93,22,0,276,503,BÁSICA,12,16
1482,PUEBLA,171,85,21,0,286,503,CONTIGUA 1,12,16
1483,PUEBLA,163,165,26,0,372,697,BÁSICA,12,16
1483,PUEBLA,203,158,16,0,399,698,CONTIGUA 1,12,16
1484,PUEBLA,183,72,16,0,283,515,BÁSICA,12,16
1484,PUEBLA,155,104,17,0,291,515,CONTIGUA 1,12,16
1484,PUEBLA,155,120,21,0,301,516,CONTIGUA 2,12,16
1485,PUEBLA,156,105,28,1,307,585,BÁSICA,12,16
1485,PUEBLA,174,115,17,12,318,585,CONTIGUA 1,12,16
1486,PUEBLA,156,85,9,0,258,523,CONTIGUA 1,12,16
1486,PUEBLA,133,115,11,0,272,523,BÁSICA,12,16
1487,PUEBLA,129,105,9,0,252,578,BÁSICA,12,16
1487,PUEBLA,123,109,11,0,262,578,CONTIGUA 1,12,16
1488,PUEBLA,129,114,17,0,273,586,BÁSICA,12,16
1488,PUEBLA,125,120,15,0,0,586,CONTIGUA 1,12,16
1489,PUEBLA,189,142,25,0,369,626,CONTIGUA 1,12,16
1489,PUEBLA,200,145,17,0,372,625,BÁSICA,12,16
1490,PUEBLA,176,127,24,0,340,642,CONTIGUA 1,12,16
1490,PUEBLA,188,148,17,0,368,642,BÁSICA,12,16
1491,PUEBLA,146,99,20,0,275,547,CONTIGUA 1,6,16
1491,PUEBLA,140,109,19,0,284,547,BÁSICA,6,16
1491,PUEBLA,163,113,25,0,314,548,CONTIGUA 2,6,16
1494,PUEBLA,232,115,26,0,394,647,CONTIGUA 1,12,16
1494,PUEBLA,245,129,20,0,406,647,BÁSICA,12,16
1495,PUEBLA,96,76,11,0,190,409,CONTIGUA 1,12,16
1495,PUEBLA,96,87,16,0,206,408,BÁSICA,12,16
1496,PUEBLA,213,163,27,0,413,731,BÁSICA,12,16
1497,PUEBLA,110,89,17,0,223,496,CONTIGUA 1,12,16
1497,PUEBLA,113,84,15,19,231,496,BÁSICA,12,16
1498,PUEBLA,161,89,23,0,285,541,CONTIGUA 1,12,16
1498,PUEBLA,177,90,27,0,305,541,BÁSICA,12,16
1498,PUEBLA,161,83,27,0,0,541,CONTIGUA 2,12,16
1499,PUEBLA,137,81,13,0,242,449,BÁSICA,12,16
1499,PUEBLA,134,82,12,0,244,449,CONTIGUA 1,12,16
1500,PUEBLA,204,122,25,1,368,606,BÁSICA,12,16
1500,PUEBLA,179,140,37,0,376,606,CONTIGUA 1,12,16
1501,PUEBLA,194,84,15,0,311,515,CONTIGUA 1,12,16
1501,PUEBLA,173,105,21,0,313,515,CONTIGUA 2,12,16
1501,PUEBLA,175,106,20,0,315,514,BÁSICA,12,16
1502,PUEBLA,167,149,16,0,342,551,CONTIGUA 1,12,16
1502,PUEBLA,169,129,29,0,344,550,BÁSICA,12,16
1503,PUEBLA,207,87,17,4,335,568,BÁSICA,12,16
1503,PUEBLA,217,96,24,0,348,569,CONTIGUA 1,12,16
1504,PUEBLA,158,86,18,0,276,453,BÁSICA,12,17
1504,PUEBLA,153,75,21,0,0,454,CONTIGUA 1,12,17
1505,PUEBLA,193,145,23,0,378,680,BÁSICA,12,17
1505,PUEBLA,222,124,26,2,387,680,CONTIGUA 1,12,17
1505,PUEBLA,227,134,27,0,403,681,CONTIGUA 2,12,17
1506,PUEBLA,223,109,28,0,370,641,BÁSICA,12,16
1506,PUEBLA,195,131,33,0,383,642,CONTIGUA 1,12,16
1507,PUEBLA,193,93,20,0,326,565,BÁSICA,12,16
1507,PUEBLA,218,89,24,0,341,565,CONTIGUA 1,12,16
1508,PUEBLA,182,108,38,0,345,550,CONTIGUA 1,12,16
1508,PUEBLA,213,87,25,0,345,549,BÁSICA,12,16
1509,PUEBLA,210,109,37,0,373,704,CONTIGUA 1,12,16
1509,PUEBLA,220,136,25,0,397,703,BÁSICA,12,16
1510,PUEBLA,198,125,24,0,358,652,BÁSICA,12,16
1510,PUEBLA,204,113,32,0,375,652,CONTIGUA 1,12,16
1511,PUEBLA,221,132,17,0,389,716,BÁSICA,12,16
1511,PUEBLA,270,136,16,0,439,716,CONTIGUA 1,12,16
1512,PUEBLA,124,125,26,0,293,518,CONTIGUA 1,12,16
1512,PUEBLA,150,99,27,0,294,518,CONTIGUA 2,12,16
1512,PUEBLA,174,95,22,0,306,517,BÁSICA,12,16
1513,PUEBLA,256,100,26,0,394,671,BÁSICA,12,16
1513,PUEBLA,224,137,24,0,404,672,CONTIGUA 1,12,16
1514,PUEBLA,116,93,12,0,232,480,BÁSICA,12,16
1514,PUEBLA,109,89,18,0,0,480,CONTIGUA 1,12,16
1515,PUEBLA,216,144,11,0,380,729,BÁSICA,12,16
1516,PUEBLA,193,107,21,0,341,700,BÁSICA,12,16
1516,PUEBLA,185,151,22,0,0,701,CONTIGUA 1,12,16
1517,PUEBLA,114,81,10,0,219,389,CONTIGUA 1,12,16
1517,PUEBLA,134,85,14,0,242,389,BÁSICA,12,16
1518,PUEBLA,185,82,19,0,296,520,CONTIGUA 1,12,16
1518,PUEBLA,177,104,17,2,314,520,BÁSICA,12,16
1519,PUEBLA,160,98,15,0,288,582,BÁSICA,12,16
1519,PUEBLA,163,119,20,1,0,583,CONTIGUA 1,12,16
1520,PUEBLA,194,137,28,1,366,750,CONTIGUA 1,12,16
1520,PUEBLA,218,131,36,0,401,749,BÁSICA,12,16
1521,PUEBLA,131,64,15,0,224,496,CONTIGUA 1,12,16
1521,PUEBLA,153,75,14,0,251,495,BÁSICA,12,16
1522,PUEBLA,143,85,23,0,261,553,BÁSICA,12,16
1522,PUEBLA,155,97,14,0,277,553,CONTIGUA 2,12,16
1522,PUEBLA,168,102,13,0,297,553,CONTIGUA 1,12,16
1523,PUEBLA,195,129,22,0,365,600,CONTIGUA 1,12,16
1523,PUEBLA,200,109,21,0,0,599,BÁSICA,12,16
1524,PUEBLA,146,117,10,0,291,506,CONTIGUA 1,11,16
1524,PUEBLA,167,97,21,0,292,505,BÁSICA,11,16
1524,PUEBLA,173,108,5,0,302,506,CONTIGUA 2,11,16
1525,PUEBLA,162,100,18,0,294,507,CONTIGUA 2,12,16
1525,PUEBLA,139,57,24,0,306,507,CONTIGUA 1,12,16
